date,station_id,time,wind speed
20230101,488200,07:00am,4km/h
20230101,488200,08:00am,4km/h
20230101,488200,09:00am,13km/h
20230101,488200,10:00am,11km/h
20230101,488200,11:00am,7km/h
20230101,488200,12:00pm,6km/h
20230101,488200,01:00pm,6km/h
20230101,488200,02:00pm,4km/h
20230101,488200,03:00pm,7km/h
20230101,488200,04:00pm,11km/h
20230101,488200,05:00pm,4km/h
20230101,488200,06:00pm,7km/h
20230101,488200,07:00pm,6km/h
20230101,488200,08:00pm,6km/h
20230101,488200,09:00pm,7km/h
20230101,488200,10:00pm,6km/h
20230101,488200,11:00pm,7km/h
20230101,488200,12:00am,6km/h
20230101,488200,01:00am,6km/h
20230101,488200,02:00am,4km/h
20230101,488200,03:00am,2km/h
20230101,488200,04:00am,0km/h
20230101,488200,05:00am,4km/h
20230101,488200,06:00am,6km/h
20230102,488200,07:00am,2km/h
20230102,488200,08:00am,7km/h
20230102,488200,09:00am,9km/h
20230102,488200,10:00am,13km/h
20230102,488200,11:00am,13km/h
20230102,488200,12:00pm,11km/h
20230102,488200,01:00pm,15km/h
20230102,488200,02:00pm,15km/h
20230102,488200,03:00pm,13km/h
20230102,488200,04:00pm,15km/h
20230102,488200,05:00pm,13km/h
20230102,488200,06:00pm,13km/h
20230102,488200,07:00pm,13km/h
20230102,488200,08:00pm,7km/h
20230102,488200,09:00pm,9km/h
20230102,488200,10:00pm,7km/h
20230102,488200,11:00pm,9km/h
20230102,488200,12:00am,13km/h
20230102,488200,01:00am,13km/h
20230102,488200,02:00am,15km/h
20230102,488200,03:00am,9km/h
20230102,488200,04:00am,9km/h
20230102,488200,05:00am,7km/h
20230102,488200,06:00am,7km/h
20230103,488200,07:00am,6km/h
20230103,488200,08:00am,6km/h
20230103,488200,09:00am,11km/h
20230103,488200,10:00am,13km/h
20230103,488200,11:00am,17km/h
20230103,488200,12:00pm,15km/h
20230103,488200,01:00pm,6km/h
20230103,488200,02:00pm,11km/h
20230103,488200,03:00pm,9km/h
20230103,488200,04:00pm,4km/h
20230103,488200,05:00pm,4km/h
20230103,488200,06:00pm,7km/h
20230103,488200,07:00pm,4km/h
20230103,488200,08:00pm,4km/h
20230103,488200,09:00pm,6km/h
20230103,488200,10:00pm,9km/h
20230103,488200,11:00pm,7km/h
20230103,488200,12:00am,6km/h
20230103,488200,01:00am,6km/h
20230103,488200,02:00am,7km/h
20230103,488200,03:00am,7km/h
20230103,488200,04:00am,6km/h
20230103,488200,05:00am,4km/h
20230103,488200,06:00am,4km/h
20230104,488200,07:00am,6km/h
20230104,488200,08:00am,6km/h
20230104,488200,09:00am,6km/h
20230104,488200,10:00am,7km/h
20230104,488200,11:00am,7km/h
20230104,488200,12:00pm,7km/h
20230104,488200,01:00pm,6km/h
20230104,488200,02:00pm,6km/h
20230104,488200,03:00pm,7km/h
20230104,488200,04:00pm,7km/h
20230104,488200,05:00pm,13km/h
20230104,488200,06:00pm,11km/h
20230104,488200,07:00pm,13km/h
20230104,488200,08:00pm,15km/h
20230104,488200,09:00pm,13km/h
20230104,488200,10:00pm,13km/h
20230104,488200,11:00pm,15km/h
20230104,488200,12:00am,15km/h
20230104,488200,01:00am,13km/h
20230104,488200,02:00am,9km/h
20230104,488200,03:00am,7km/h
20230104,488200,04:00am,11km/h
20230104,488200,05:00am,9km/h
20230104,488200,06:00am,6km/h
20230105,488200,07:00am,6km/h
20230105,488200,08:00am,7km/h
20230105,488200,09:00am,6km/h
20230105,488200,10:00am,7km/h
20230105,488200,11:00am,6km/h
20230105,488200,12:00pm,9km/h
20230105,488200,01:00pm,7km/h
20230105,488200,02:00pm,6km/h
20230105,488200,03:00pm,4km/h
20230105,488200,04:00pm,6km/h
20230105,488200,05:00pm,4km/h
20230105,488200,06:00pm,4km/h
20230105,488200,07:00pm,6km/h
20230105,488200,08:00pm,4km/h
20230105,488200,09:00pm,9km/h
20230105,488200,10:00pm,6km/h
20230105,488200,11:00pm,6km/h
20230105,488200,12:00am,6km/h
20230105,488200,01:00am,11km/h
20230105,488200,02:00am,13km/h
20230105,488200,03:00am,13km/h
20230105,488200,04:00am,13km/h
20230105,488200,05:00am,13km/h
20230105,488200,06:00am,11km/h
20230106,488200,07:00am,7km/h
20230106,488200,08:00am,24km/h
20230106,488200,09:00am,22km/h
20230106,488200,10:00am,24km/h
20230106,488200,11:00am,26km/h
20230106,488200,12:00pm,22km/h
20230106,488200,01:00pm,20km/h
20230106,488200,02:00pm,20km/h
20230106,488200,03:00pm,19km/h
20230106,488200,04:00pm,19km/h
20230106,488200,05:00pm,20km/h
20230106,488200,06:00pm,17km/h
20230106,488200,07:00pm,20km/h
20230106,488200,08:00pm,17km/h
20230106,488200,09:00pm,19km/h
20230106,488200,10:00pm,19km/h
20230106,488200,11:00pm,13km/h
20230106,488200,12:00am,7km/h
20230106,488200,01:00am,9km/h
20230106,488200,02:00am,7km/h
20230106,488200,03:00am,0km/h
20230106,488200,04:00am,4km/h
20230106,488200,05:00am,4km/h
20230106,488200,06:00am,4km/h
20230107,488200,07:00am,6km/h
20230107,488200,08:00am,4km/h
20230107,488200,09:00am,6km/h
20230107,488200,10:00am,6km/h
20230107,488200,11:00am,6km/h
20230107,488200,12:00pm,9km/h
20230107,488200,01:00pm,6km/h
20230107,488200,02:00pm,6km/h
20230107,488200,03:00pm,7km/h
20230107,488200,04:00pm,7km/h
20230107,488200,05:00pm,7km/h
20230107,488200,06:00pm,7km/h
20230107,488200,07:00pm,6km/h
20230107,488200,08:00pm,6km/h
20230107,488200,09:00pm,2km/h
20230107,488200,10:00pm,4km/h
20230107,488200,11:00pm,4km/h
20230107,488200,12:00am,4km/h
20230107,488200,01:00am,4km/h
20230107,488200,02:00am,6km/h
20230107,488200,03:30am,4km/h
20230107,488200,04:00am,4km/h
20230107,488200,05:00am,4km/h
20230107,488200,06:00am,7km/h
20230108,488200,07:00am,6km/h
20230108,488200,08:00am,7km/h
20230108,488200,09:00am,9km/h
20230108,488200,10:00am,9km/h
20230108,488200,11:00am,9km/h
20230108,488200,12:00pm,7km/h
20230108,488200,01:00pm,7km/h
20230108,488200,02:00pm,7km/h
20230108,488200,03:00pm,6km/h
20230108,488200,04:00pm,7km/h
20230108,488200,05:00pm,7km/h
20230108,488200,06:00pm,6km/h
20230108,488200,07:00pm,6km/h
20230108,488200,08:00pm,7km/h
20230108,488200,09:00pm,15km/h
20230108,488200,10:00pm,11km/h
20230108,488200,11:00pm,9km/h
20230108,488200,12:00am,9km/h
20230108,488200,01:00am,9km/h
20230108,488200,02:00am,7km/h
20230108,488200,03:00am,6km/h
20230108,488200,04:00am,4km/h
20230108,488200,05:00am,2km/h
20230108,488200,06:00am,2km/h
20230109,488200,07:00am,4km/h
20230109,488200,08:00am,4km/h
20230109,488200,09:00am,6km/h
20230109,488200,10:00am,11km/h
20230109,488200,11:00am,11km/h
20230109,488200,12:00pm,9km/h
20230109,488200,01:00pm,11km/h
20230109,488200,02:00pm,6km/h
20230109,488200,03:00pm,2km/h
20230109,488200,04:00pm,4km/h
20230109,488200,05:00pm,2km/h
20230109,488200,06:00pm,6km/h
20230109,488200,07:00pm,0km/h
20230109,488200,08:00pm,6km/h
20230109,488200,09:00pm,7km/h
20230109,488200,10:00pm,17km/h
20230109,488200,11:00pm,13km/h
20230109,488200,12:00am,13km/h
20230109,488200,01:00am,6km/h
20230109,488200,02:00am,7km/h
20230109,488200,03:00am,6km/h
20230109,488200,04:00am,7km/h
20230109,488200,05:00am,6km/h
20230109,488200,06:00am,6km/h
20230110,488200,07:00am,7km/h
20230110,488200,08:00am,7km/h
20230110,488200,09:00am,9km/h
20230110,488200,10:00am,13km/h
20230110,488200,11:00am,15km/h
20230110,488200,12:00pm,11km/h
20230110,488200,01:00pm,6km/h
20230110,488200,02:00pm,4km/h
20230110,488200,03:00pm,9km/h
20230110,488200,04:00pm,9km/h
20230110,488200,05:00pm,9km/h
20230110,488200,06:00pm,7km/h
20230110,488200,07:00pm,4km/h
20230110,488200,08:00pm,4km/h
20230110,488200,09:00pm,4km/h
20230110,488200,10:00pm,7km/h
20230110,488200,11:00pm,6km/h
20230110,488200,12:00am,7km/h
20230110,488200,01:00am,6km/h
20230110,488200,02:00am,7km/h
20230110,488200,03:00am,2km/h
20230110,488200,04:00am,2km/h
20230110,488200,05:00am,6km/h
20230110,488200,06:00am,6km/h
20230111,488200,07:00am,7km/h
20230111,488200,08:00am,7km/h
20230111,488200,09:00am,6km/h
20230111,488200,10:00am,6km/h
20230111,488200,11:00am,4km/h
20230111,488200,12:00pm,7km/h
20230111,488200,01:00pm,7km/h
20230111,488200,02:00pm,2km/h
20230111,488200,03:00pm,6km/h
20230111,488200,04:00pm,4km/h
20230111,488200,05:00pm,6km/h
20230111,488200,06:00pm,9km/h
20230111,488200,07:00pm,9km/h
20230111,488200,08:00pm,11km/h
20230111,488200,09:00pm,9km/h
20230111,488200,10:00pm,9km/h
20230111,488200,11:00pm,9km/h
20230111,488200,12:00am,7km/h
20230111,488200,01:00am,9km/h
20230111,488200,02:00am,9km/h
20230111,488200,03:00am,7km/h
20230111,488200,04:00am,6km/h
20230111,488200,05:00am,7km/h
20230111,488200,06:00am,7km/h
20230112,488200,07:00am,6km/h
20230112,488200,08:00am,7km/h
20230112,488200,09:00am,9km/h
20230112,488200,10:00am,9km/h
20230112,488200,11:00am,4km/h
20230112,488200,12:00pm,7km/h
20230112,488200,01:00pm,9km/h
20230112,488200,02:00pm,13km/h
