date,station_id,time,temperature
20240101,488200,07:00am,88%
20240101,488200,08:00am,83%
20240101,488200,09:00am,69%
20240101,488200,10:00am,65%
20240101,488200,11:00am,61%
20240101,488200,12:00pm,58%
20240101,488200,01:00pm,54%
20240101,488200,02:00pm,54%
20240101,488200,03:00pm,51%
20240101,488200,04:00pm,58%
20240101,488200,05:00pm,65%
20240101,488200,06:00pm,69%
20240101,488200,07:00pm,78%
20240101,488200,08:00pm,83%
20240101,488200,09:00pm,83%
20240101,488200,10:00pm,83%
20240101,488200,11:00pm,83%
20240101,488200,12:00am,83%
20240101,488200,01:00am,88%
20240101,488200,02:00am,88%
20240101,488200,03:00am,94%
20240101,488200,04:00am,94%
20240101,488200,05:00am,94%
20240101,488200,06:00am,94%
20240102,488200,07:00am,88%
20240102,488200,08:00am,94%
20240102,488200,09:00am,88%
20240102,488200,10:00am,78%
20240102,488200,11:00am,74%
20240102,488200,12:00pm,65%
20240102,488200,01:00pm,65%
20240102,488200,02:00pm,62%
20240102,488200,03:00pm,58%
20240102,488200,04:00pm,58%
20240102,488200,05:00pm,65%
20240102,488200,06:00pm,69%
20240102,488200,07:00pm,78%
20240102,488200,08:00pm,78%
20240102,488200,09:00pm,88%
20240102,488200,10:00pm,88%
20240102,488200,11:00pm,88%
20240102,488200,12:00am,88%
20240102,488200,01:00am,88%
20240102,488200,02:00am,94%
20240102,488200,03:00am,94%
20240102,488200,04:00am,94%
20240102,488200,05:00am,94%
20240102,488200,06:00am,88%
20240103,488200,07:00am,73%
20240103,488200,08:00am,73%
20240103,488200,09:00am,64%
20240103,488200,10:00am,77%
20240103,488200,11:00am,72%
20240103,488200,12:00pm,73%
20240103,488200,01:00pm,68%
20240103,488200,02:00pm,60%
20240103,488200,03:00pm,56%
20240103,488200,04:00pm,56%
20240103,488200,05:00pm,60%
20240103,488200,06:30pm,68%
20240103,488200,07:00pm,68%
20240103,488200,08:00pm,73%
20240103,488200,09:00pm,68%
20240103,488200,10:00pm,73%
20240103,488200,11:00pm,83%
20240103,488200,12:00am,77%
20240103,488200,01:00am,77%
20240103,488200,02:00am,77%
20240103,488200,03:00am,77%
20240103,488200,04:00am,77%
20240103,488200,05:00am,77%
20240103,488200,06:00am,82%
20240104,488200,07:00am,82%
20240104,488200,08:00am,68%
20240104,488200,09:00am,64%
20240104,488200,10:00am,64%
20240104,488200,11:00am,60%
20240104,488200,12:00pm,64%
20240104,488200,01:00pm,64%
20240104,488200,02:00pm,60%
20240104,488200,03:00pm,68%
20240104,488200,04:00pm,64%
20240104,488200,05:00pm,68%
20240104,488200,06:00pm,68%
20240104,488200,07:00pm,68%
20240104,488200,08:00pm,73%
20240104,488200,09:00pm,73%
20240104,488200,10:00pm,73%
20240104,488200,11:00pm,78%
20240104,488200,12:00am,78%
20240104,488200,01:00am,78%
20240104,488200,02:00am,88%
20240104,488200,03:00am,88%
20240104,488200,04:00am,88%
20240104,488200,05:00am,94%
20240104,488200,06:00am,94%
20240105,488200,07:00am,94%
20240105,488200,08:00am,88%
20240105,488200,09:00am,88%
20240105,488200,10:00am,83%
20240105,488200,11:00am,88%
20240105,488200,12:00pm,83%
20240105,488200,01:00pm,78%
20240105,488200,02:00pm,73%
20240105,488200,03:00pm,73%
20240105,488200,04:00pm,73%
20240105,488200,05:00pm,78%
20240105,488200,06:00pm,83%
20240105,488200,07:00pm,88%
20240105,488200,08:00pm,83%
20240105,488200,09:00pm,83%
20240105,488200,10:00pm,88%
20240105,488200,11:00pm,88%
20240105,488200,12:00am,88%
20240105,488200,01:00am,88%
20240105,488200,02:00am,94%
20240105,488200,03:00am,94%
20240105,488200,04:00am,94%
20240105,488200,05:00am,94%
20240105,488200,06:00am,94%
20240106,488200,07:00am,94%
20240106,488200,08:00am,94%
20240106,488200,09:00am,94%
20240106,488200,10:00am,94%
20240106,488200,11:00am,83%
20240106,488200,12:00pm,69%
20240106,488200,01:00pm,65%
20240106,488200,02:00pm,65%
20240106,488200,03:00pm,61%
20240106,488200,04:00pm,65%
20240106,488200,05:00pm,65%
20240106,488200,06:00pm,69%
20240106,488200,07:00pm,78%
20240106,488200,08:00pm,78%
20240106,488200,09:00pm,83%
20240106,488200,10:00pm,83%
20240106,488200,11:00pm,83%
20240106,488200,12:00am,83%
20240106,488200,01:00am,88%
20240106,488200,02:00am,94%
20240106,488200,03:00am,88%
20240106,488200,04:00am,94%
20240106,488200,05:00am,94%
20240106,488200,06:00am,94%
20240107,488200,07:00am,94%
20240107,488200,08:00am,94%
20240107,488200,09:00am,88%
20240107,488200,10:00am,73%
20240107,488200,11:00am,69%
20240107,488200,12:00pm,65%
20240107,488200,01:00pm,65%
20240107,488200,02:00pm,61%
20240107,488200,03:00pm,61%
20240107,488200,04:00pm,65%
20240107,488200,05:00pm,65%
20240107,488200,06:00pm,69%
20240107,488200,07:00pm,78%
20240107,488200,08:00pm,83%
20240107,488200,09:00pm,88%
20240107,488200,10:00pm,88%
20240107,488200,11:00pm,88%
20240107,488200,12:00am,83%
20240107,488200,01:00am,83%
20240107,488200,02:00am,83%
20240107,488200,03:00am,94%
20240107,488200,04:00am,94%
20240107,488200,05:00am,94%
20240107,488200,06:00am,94%
20240108,488200,07:00am,94%
20240108,488200,08:00am,88%
20240108,488200,09:00am,78%
20240108,488200,10:00am,78%
20240108,488200,11:00am,78%
20240108,488200,12:00pm,74%
20240108,488200,01:00pm,69%
20240108,488200,02:00pm,65%
20240108,488200,03:00pm,65%
20240108,488200,04:00pm,70%
20240108,488200,05:00pm,69%
20240108,488200,06:00pm,74%
20240108,488200,07:00pm,78%
20240108,488200,08:00pm,83%
20240108,488200,09:00pm,88%
20240108,488200,10:00pm,88%
20240108,488200,11:00pm,88%
20240108,488200,12:00am,88%
20240108,488200,01:00am,88%
20240108,488200,02:00am,88%
20240108,488200,03:00am,88%
20240108,488200,04:00am,94%
20240108,488200,05:00am,94%
20240108,488200,06:00am,94%
20240109,488200,07:00am,94%
20240109,488200,08:00am,88%
20240109,488200,09:00am,83%
20240109,488200,10:00am,79%
20240109,488200,11:00am,74%
20240109,488200,12:00pm,78%
20240109,488200,01:00pm,78%
20240109,488200,02:00pm,74%
20240109,488200,03:00pm,70%
20240109,488200,04:00pm,70%
20240109,488200,05:00pm,74%
20240109,488200,06:00pm,69%
20240109,488200,07:00pm,78%
20240109,488200,08:00pm,83%
20240109,488200,09:00pm,88%
20240109,488200,10:00pm,83%
20240109,488200,11:00pm,88%
20240109,488200,12:00am,88%
20240109,488200,01:00am,88%
20240109,488200,02:00am,94%
20240109,488200,03:00am,94%
20240109,488200,04:00am,94%
20240109,488200,05:00am,94%
20240109,488200,06:00am,94%
20240110,488200,07:00am,94%
20240110,488200,08:00am,94%
20240110,488200,09:00am,100%
20240110,488200,10:00am,94%
20240110,488200,11:00am,94%
20240110,488200,12:00pm,100%
20240110,488200,01:00pm,94%
20240110,488200,02:00pm,100%
20240110,488200,03:00pm,94%
20240110,488200,04:00pm,94%
20240110,488200,05:00pm,94%
20240110,488200,06:00pm,94%
20240110,488200,07:00pm,94%
20240110,488200,08:00pm,94%
20240110,488200,09:00pm,94%
20240110,488200,10:00pm,88%
20240110,488200,11:00pm,88%
20240110,488200,12:00am,88%
20240110,488200,01:00am,94%
20240110,488200,02:00am,88%
20240110,488200,03:00am,100%
20240110,488200,04:00am,94%
20240110,488200,05:00am,94%
20240110,488200,06:00am,94%
20240111,488200,07:00am,94%
20240111,488200,08:00am,94%
20240111,488200,09:00am,94%
20240111,488200,10:00am,88%
20240111,488200,11:00am,88%
20240111,488200,12:00pm,94%
20240111,488200,01:00pm,94%
20240111,488200,02:00pm,94%
20240111,488200,03:00pm,94%
20240111,488200,04:00pm,100%
20240111,488200,05:00pm,100%
20240111,488200,06:00pm,94%
20240111,488200,07:00pm,94%
20240111,488200,08:00pm,88%
20240111,488200,09:00pm,94%
20240111,488200,10:00pm,100%
20240111,488200,11:00pm,100%
20240111,488200,12:00am,100%
20240111,488200,01:00am,100%
20240111,488200,02:00am,100%
20240111,488200,03:00am,100%
20240111,488200,04:00am,100%
20240111,488200,05:00am,100%
20240111,488200,06:00am,100%
20240112,488200,07:00am,100%
20240112,488200,08:00am,100%
20240112,488200,09:00am,100%
20240112,488200,10:00am,100%
20240112,488200,11:00am,94%
20240112,488200,12:30pm,94%
20240112,488200,01:00pm,94%
20240112,488200,02:00pm,94%
20240112,488200,03:00pm,94%
20240112,488200,04:00pm,94%
20240112,488200,05:00pm,94%
20240112,488200,06:00pm,94%
20240112,488200,07:00pm,94%
20240112,488200,08:00pm,94%
20240112,488200,09:00pm,94%
20240112,488200,10:00pm,94%
20240112,488200,11:00pm,94%
20240112,488200,12:00am,94%
20240112,488200,01:00am,94%
20240112,488200,02:00am,94%
20240112,488200,03:00am,94%
20240112,488200,04:00am,94%
20240112,488200,05:00am,94%
20240112,488200,06:00am,94%
20240113,488200,07:00am,94%
20240113,488200,08:00am,94%
20240113,488200,09:00am,94%
20240113,488200,10:00am,100%
20240113,488200,11:00am,94%
20240113,488200,12:00pm,100%
20240113,488200,01:00pm,100%
20240113,488200,02:00pm,100%
20240113,488200,03:00pm,94%
20240113,488200,04:00pm,94%
20240113,488200,05:00pm,94%
20240113,488200,06:00pm,94%
20240113,488200,07:00pm,100%
20240113,488200,08:00pm,100%
20240113,488200,09:00pm,94%
20240113,488200,10:00pm,94%
20240113,488200,11:00pm,94%
20240113,488200,12:00am,100%
20240113,488200,01:00am,100%
20240113,488200,02:00am,94%
20240113,488200,03:00am,94%
20240113,488200,04:00am,100%
20240113,488200,05:00am,100%
20240113,488200,06:00am,94%
20240114,488200,07:00am,100%
20240114,488200,08:00am,100%
20240114,488200,09:00am,94%
20240114,488200,10:00am,94%
20240114,488200,11:00am,94%
20240114,488200,12:00pm,88%
20240114,488200,01:00pm,88%
20240114,488200,02:00pm,88%
20240114,488200,03:00pm,88%
20240114,488200,04:00pm,88%
20240114,488200,05:00pm,88%
20240114,488200,06:00pm,88%
20240114,488200,07:00pm,94%
